F742	0F500F710F7C
F743	0F500FB1
F744	0F500FB30FB70F710F720F7E
F745	0F500FAD
F746	0F500FB70FB20F72
F747	0F510F710F72
F748	0F510F710F74
F749	0F510F7B
F74A	0F510F710F7C
F74B	0F510F7D
F74C	0F510F7E
F74D	0F510F740F7E
F74E	0F510F92
F74F	0F510F920F71
F750	0F510F920FB7
F751	0F510F920FB70F71
F752	0F510F94
F753	0F510FA1
F754	0F510FA10F71
F755	0F510FA10FB7
F756	0F510FA10FB70F71
F757	0F510FA10FB70F72
F758	0F510FA10FB70F710F72
F759	0F510FA10FB70F74
F75A	0F510FA10FB70F7A
F75B	0F510FA10FB70F7C
F75C	0F510FA10FB70FB1
F75D	0F510FA10FB70FB2
F75E	0F510FA3
F75F	0F510FA60FB7
F760	0F510FA60FB70F74
F761	0F510FA60FB70F710F74
F762	0F510FA8
F763	0F510FA80F71
F764	0F510FA80F72
F765	0F510FA80F74
F766	0F510FA80F7A
F767	0F510FA80F7C
F768	0F510FBB
F769	0F510FBB0F71
F76A	0F510FBB0F7A
F76B	0F510FBB0F7C
F76C	0F510FB20F71
F76D	0F510FB20F710F72
F76E	0F510FB20F710F74
F76F	0F510FB20F7B
F770	0F510FB20F7E
F771	0F510FB20F710F7E
F772	0F510FB20F710F740F83
F773	0F510FAD0F71
F774	0F510FAD0F710F72
F775	0F510FAD0F7E
F776	0F520F710F72
F777	0F520F710F74
F778	0F520FB20F80
F779	0F520FB1
F77A	0F520FB10F71
F77B	0F520FB10F7A
F77C	0F520FB20F74
F77D	0F520FAD
F77E	0F520FAD0F71
F77F	0F520FAD0F7E
F780	0F530F710F72
F781	0F530F710F74
F782	0F530FB20F80
F783	0F530F710F7A
F784	0F530F7B
F785	0F530F710F7C
F786	0F530F7D
F787	0F530F7E
F788	0F530F90
F789	0F530FAB
F78A	0F530F9F
F78B	0F530F9F0F71
F78C	0F530F9F0F72
F78D	0F530F9F0F710F72
F78E	0F530F9F0F74
F78F	0F530F9F0F710F74
F790	0F530F9F0F7A
F791	0F530F9F0F7E
F792	0F530F9F0FB2
F793	0F530F9F0F71
F794	0F530F9F0FB20F72
F795	0F530FA0
F796	0F530FA00F71
F797	0F530FA1
F798	0F530FA10F72
F799	0F530FA10F74
F79A	0F530FA10F7A
F79B	0F530FA10FB2
F79C	0F530FA10FB20F71
F79D	0F530FA10FB20F72
F79E	0F530FA10FB20F710F72
F79F	0F530FA10FB7
F7A0	0F530FA10FB70F72
F7A1	0F530FA10FB70F74
F7A2	0F530FA10FB70F7A
F7A3	0F530FA10FB70F7C
F7A4	0F530FA3
F7A5	0F530FA30F71
F7A6	0F530FA30F72
F7A7	0F530FA30F74
F7A8	0F530FA30F7A
F7A9	0F530FA40F71
F7AA	0F530FA60FB20F72
F7AB	0F530FA60FB7
F7AC	0F530FA8
F7AD	0F530FA80F71
F7AE	0F530FA80F72
F7AF	0F530FB1
F7B0	0F530FB10F71
F7B1	0F530FB10F7C
F7B2	0F530FB10F7E
F7B3	0F530FB10F710F7E
F7B4	0F530FB2
F7B5	0F530FB20F71
F7B6	0F530FB20F7A
F7B7	0F530FB3
F7B8	0F530FAD
F7B9	0F530FAD0F71
F7BA	0F540F710F72
F7BB	0F540F710F74
F7BC	0F540F710F7A
F7BD	0F540F7B
F7BE	0F540F710F7C
F7BF	0F540F7D
F7C0	0F540F7E
F7C1	0F540F740F7E
F7C2	0F890FA4
F7C3	0F540F9F
F7C4	0F540F9F0F71
F7C5	0F540F9F0F72
F7C6	0F540F9F0F7A
F7C7	0F540F9F0F7C
F7C8	0F540FA1
F7C9	0F540FB10FAD
F7CA	0F540FB20F71
F7CB	0F540FB20F710F72
F7CC	0F540FB20F710F74
F7CD	0F540FA5
F7CE	0F540FB30F74
F7CF	0F550F710F72
F7D0	0F550F710F74
F7D1	0F550F710F7C
F7D2	0F550F7A0F7E
F7D3	0F890FA5
F7D4	0F550FA5
F7D5	0F550FB10FB0
F7D6	0F550FB20F710F72
F7D7	0F550FB20F740F7E
F7D8	0F550FB20FAD
F7D9	0F560F710F72
F7DA	0F560F710F74
F7DB	0F560F710F7A
F7DC	0F560F7B
F7DD	0F560F710F7C
F7DE	0F560F7E
F7DF	0F560F90
F7E0	0F560F94
F7E1	0F560FAB
F7E2	0F560F9F
F7E3	0F560FA1
F7E4	0F560FA10FB70F72
F7E5	0F560FA60F72
F7E6	0F560FB10F71
F7E7	0F560FB10F710F74
F7E8	0F560FB20F71
F7E9	0F560FB20F710F72
F7EA	0F560FB20F710F74
F7EB	0F560FB20F710F740F7E
F7EC	0F560FB6
F7ED	0F570F710F72
F7EE	0F570F710F74
F7EF	0F570FB20F80
F7F0	0F570FB20F710F80
F7F1	0F570F7B
F7F2	0F570F7E
F7F3	0F570FB1
F7F4	0F570FB10F71
F7F5	0F570FB10F7A
F7F6	0F570FB10F7B
F7F7	0F570FB10F7C
F7F8	0F570FB10F7E
F7F9	0F570FB10F710F7E
F7FA	0F570FB2
F7FB	0F570FB20F71
F7FC	0F570FB20F72
F7FD	0F570FB20F74
F7FE	0F570FB20F7E
F7FF	0F570FB20F710F7E
F800	0F570FB20F740F7E
F801	0F570FB20F740F83
F802	0F570FB20F710F740F7E
F803	0F570FB20F710F740F83
F804	0F570FB3
F805	0F570F71
F806	0F570FAD
F807	0F580F710F72
F808	0F580F710F74
F809	0F580F710F7A
F80A	0F580F7B
F80B	0F580F710F7C
F80C	0F580F7D
F80D	0F580F7E
F80E	0F580F710F7E
F80F	0F580F7D0F7E
F810	0F580F92
F811	0F580F94
F812	0F580FA4
F813	0F580FA40F72
F814	0F580FA5
F815	0F580FA6
F816	0F580FA60F72
F817	0F580FA60F74
F818	0F580FA60F7C
F819	0F580FA60FB7
F81A	0F580FA60FB70F72
F81B	0F580FA60FB70F74
F81C	0F580FA60FB70F7A
F81D	0F580FA60FB70F7C
F81E	0F580FA60FB70FB2
F81F	0F580FA8
F820	0F580FA80F71
F821	0F580FA80F72
F822	0F580FB10FAD
F823	0F580FB20F71
F824	0F580FB3
F825	0F580FAD
F826	0F580FB6
F827	0F610F710F72
F828	0F610F710F74
F829	0F610F710F7C
F82A	0F610F710F7E
F82B	0F610F94
F82C	0F610F9F0F7C
F82D	0F610FA3
F82E	0F610FA30F72
F82F	0F610FA6
F830	0F610FA8
F831	0F610FB1
F832	0F610FB2
F833	0F610FAD
F834	0F620F710F72
F835	0F620F710F74
F836	0F620F7B
F837	0F620F710F7C
F838	0F620F7D
F839	0F620F7E
F83A	0F620F920FB7
F83B	0F620F920FB70F7E
F83C	0F620FAA0F80
F83D	0F620FAB0FAB
F83E	0F620FAB0F990F71
F83F	0F620F9A
F840	0F620F9E
F841	0F620F9E0F71
F842	0F620F9E0F72
F843	0F620F9E0F9E
F844	0F620F9F0F71
F845	0F620F9F0F710F72
F846	0F620F9F0F9F
F847	0F620F9F0F9F0F72
F848	0F620F9F0FA8
F849	0F620FA0
F84A	0F620FA00F72
F84B	0F620FA10F71
F84C	0F620FA10FB20F71
F84D	0F620FA10FB20F72
F84E	0F620FA10FB7
F84F	0F620FA10FB70F72
F850	0F620FA4
F851	0F620FA60F71
F852	0F620FA60F7E
F853	0F620FA60FA6
F854	0F620FA60FA60F72
F855	0F620FA60FB7
F856	0F620FA60FB70F72
F857	0F620FA60FB70F7A
F858	0F620FA80F71
F859	0F620FA80FA8
F85A	0F620FA80FA80F71
F85B	0F620FB1
F85C	0F620FB10F71
F85D	0F620FB10F7C
F85E	0F620FB10F7E
F85F	0F620FBB0FB1
F860	0F620FB30FB7
F861	0F620FB30FB70F7A
F862	0F620FAD0F72
F863	0F620FAD0F7C
F864	0F620FB4
F865	0F620FB40F72
F866	0F620FB40F74
F867	0F620FB5
F868	0F620FB7
F869	0F620FB70FB1
F86A	0F630F710F72
F86B	0F630F710F74
F86C	0F630F710F7A
F86D	0F630F710F7C
F86E	0F630F7D
F86F	0F630F7E
F870	0F630F710F83
F871	0F630F920FB1
F872	0F630F920FB10F74
F873	0F630F920FB10F7C
F874	0F630F920FB7
F875	0F630FA0
F876	0F630FA40F71
F877	0F630FA60F71
F878	0F630FA8
F879	0F630FA80F72
F87A	0F630FB1
F87B	0F630FB10F71
F87C	0F630FB20F7D
F87D	0F630FB3
F87E	0F630FB30F71
F87F	0F630FB30F72
F880	0F630FB30F710F72
F881	0F630FB30F74
F882	0F630FB30F710F74
F883	0F630FB30F7A
F884	0F630FB30F7E
F885	0F630FAD0F71
F886	0F5D0F710F72
F887	0F5D0F7E
F888	0F5D0F83
F889	0F640F710F72
F88A	0F640F710F80
F88B	0F640F710F74
F88C	0F640FB20F80
F88D	0F640FB20F710F80
F88E	0F640F7D
F88F	0F640F7E
F890	0F640F940F80
F891	0F640FA9
F892	0F640FA90F72
F893	0F640FA90FAA
F894	0F640FAA
F895	0F640F9F0F72
F896	0F640FA30F71
F897	0F640FA8
F898	0F640FB1
F899	0F640FB10F71
F89A	0F640FB10F72
F89B	0F640FB2
F89C	0F640FB20F71
F89D	0F640FB20F72
F89E	0F640FB20F710F72
F89F	0F640FB30F7C
F8A0	0F640FB30F7D
F8A1	0F640FB30F7E
F8A2	0F640FAD0F71
F8A3	0F640FAD0F72
F8A4	0F640FAD0F7C
F8A5	0F640FB4
F8A6	0F650F90
F8A7	0F650F900F7B
F8A8	0F650F9A
F8A9	0F650F9A0F71
F8AA	0F650F9A0F72
F8AB	0F650F9B
F8AC	0F650F9B0F71
F8AD	0F650F9B0F72
F8AE	0F650F9E
F8AF	0F650F9E0F72
F8B0	0F650F9E0F710F72
F8B1	0F650F9E0F74
F8B2	0F650F9E0F710F74
F8B3	0F650FA4
F8B4	0F650FA40F7A
F8B5	0F650FB10F7C
F8B6	0F650FB3
F8B7	0F660F710F72
F8B8	0F660F710F80
F8B9	0F660F710F74
F8BA	0F660F7B
F8BB	0F660F710F7C
F8BC	0F660F7D
F8BD	0F660F7E
F8BE	0F660F83
F8BF	0F660F720F7E
F8C0	0F660F740F7E
F8C1	0F660F7A0F7E
F8C2	0F660F7B0F7E
F8C3	0F660F900F71
F8C4	0F660F91
F8C5	0F660FA90FB3
F8C6	0F660FAB
F8C7	0F660FAB0FB7
F8C8	0F660F9F0F71
F8C9	0F660F9F0FB1
F8CA	0F660F9F0FB2
F8CB	0F660F9F0FB20F71
F8CC	0F660F9F0FB20F72
F8CD	0F660F9F0FB20F710F72
F8CE	0F660F9F0FB20F7B
F8CF	0F660F9F0FB20F7C
F8D0	0F660F9F0FB20F7E
F8D1	0F660F9F0FB20F710F7E
F8D2	0F660F9F0FB20F720F7E
F8D3	0F660F9F0FB20F710F720F7E
F8D4	0F660F9F0FAD0F7C
F8D5	0F660F9F0FAD0F7E
F8D6	0F660FA00F71
F8D7	0F660FA00F72
F8D8	0F660FA00F710F74
F8D9	0F660FA5
F8DA	0F660FA50F71
F8DB	0F660FA50F74
F8DC	0F660FA60FB7
F8DD	0F660FA60FB70F7C
F8DE	0F660FA80F71
F8DF	0F660FB1
F8E0	0F660FB10F7B
F8E1	0F660FB20F71
F8E2	0F660FAD0F71
F8E3	0F660FB40F7A
F8E4	0F660FB6
F8E5	0F660FB7
F8E6	0F660FB70F7C
F8E7	0F670F710F72
F8E8	0F670F710F74
F8E9	0F670FB20F710F80
F8EA	0F670F710F7C
F8EB	0F670F7E
F8EC	0F670F83
F8ED	0F670F740F7E
F8EE	0F670F710F740F7E
F8EF	0F670F710F740F83
F8F0	0F670F9C
F8F1	0F670F9E
F8F2	0F670FA3
F8F3	0F670FA30F72
F8F4	0F670FA8
F8F5	0F670FA80F71
F8F6	0F670FB1
F8F7	0F670FB10F74
F8F8	0F670FB10F7A
F8F9	0F670FB10FAD
F8FA	0F670FB10FAD0F7A
F8FB	0F670FB20F710F72
F8FC	0F670FB3
F8FD	0F670FAD0F71
F8FE	0F670FAD0F710F74
F8FF	0F670FAD0F7C
